ANIO,MES,UBIGEO_HECHO,DPTO_HECHO_NEW,PROV_HECHO,DIST_HECHO,TIPO,SUB_TIPO,MODALIDAD,n_dist_ID_DGC
2025,2,150812,REGION LIMA,HUAURA,VEGUETA,PATRIMONIO (DELITO),ROBO,ROBO,1
2025,2,150812,REGION LIMA,HUAURA,VEGUETA,SEGURIDAD PUBLICA (DELITO),PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,1
2025,2,150812,REGION LIMA,HUAURA,VEGUETA,SEGURIDAD PUBLICA (DELITO),SALUD PUBLICA,PROMOCION O FAVORECIMIENTO AL TRAFICO ILICITO DE DROGAS,1
2025,2,150812,REGION LIMA,HUAURA,VEGUETA,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES,1
2025,2,150812,REGION LIMA,HUAURA,VEGUETA,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES GRAVES,1
2025,2,150901,REGION LIMA,OYON,OYON,PATRIMONIO (DELITO),HURTO,HURTO,1
2025,2,150901,REGION LIMA,OYON,OYON,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES,1
2025,2,150906,REGION LIMA,OYON,PACHANGARA,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,ACOSO SEXUAL,1
2025,2,150906,REGION LIMA,OYON,PACHANGARA,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,CHANTAJE SEXUAL,1
2025,2,150906,REGION LIMA,OYON,PACHANGARA,PATRIMONIO (DELITO),HURTO,HURTO,1
2025,2,150906,REGION LIMA,OYON,PACHANGARA,PATRIMONIO (DELITO),HURTO,HURTO AGRAVADO,1
2025,2,150906,REGION LIMA,OYON,PACHANGARA,PATRIMONIO (DELITO),USURPACION,USURPACION,1
2025,2,150906,REGION LIMA,OYON,PACHANGARA,SEGURIDAD PUBLICA (DELITO),PELIGRO COMUN,DAÑOS DE OBRAS PARA LA DEFENSA COMUN,1
2025,2,150906,REGION LIMA,OYON,PACHANGARA,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES,1
2025,2,151001,REGION LIMA,YAUYOS,YAUYOS,PATRIMONIO (DELITO),USURPACION,USURPACION,1
2025,2,151001,REGION LIMA,YAUYOS,YAUYOS,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR,2
2025,2,151003,REGION LIMA,YAUYOS,AYAUCA,PATRIMONIO (DELITO),HURTO,HURTO AGRAVADO,2
2025,2,151008,REGION LIMA,YAUYOS,CATAHUASI,AMBIENTALES(DELITO),DELITO DE CONTAMINACION,CONTAMINACION DEL MEDIO AMBIENTE,1
2025,2,151008,REGION LIMA,YAUYOS,CATAHUASI,FAMILIA (DELITO),OMISION DE ASISTENCIA FAMILIAR,OMISION DE PRESTACION DE ALIMENTOS,1
2025,2,151008,REGION LIMA,YAUYOS,CATAHUASI,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR,1
2025,2,151008,REGION LIMA,YAUYOS,CATAHUASI,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES GRAVES POR VIOLENCIA CONTRA LAS MUJERES E INTEGRANTES DEL GRUPO FAMILIAR,1
2025,2,151011,REGION LIMA,YAUYOS,COLONIA,FAMILIA (DELITO),ATENTADOS CONTRA LA PATRIA POTESTAD,SUSTRACCION DE MENOR,1
2025,2,151012,REGION LIMA,YAUYOS,HONGOS,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR,1
2025,2,151015,REGION LIMA,YAUYOS,HUANGASCAR,PATRIMONIO (DELITO),USURPACION,USURPACION AGRAVADA,1
2025,2,151015,REGION LIMA,YAUYOS,HUANGASCAR,"VIDA, EL CUERPO Y LA SALUD (DELITO)",HOMICIDIO,TENTATIVA DE HOMICIDIO,1
2025,2,151019,REGION LIMA,YAUYOS,LINCHA,PATRIMONIO (DELITO),DAÑOS,DAÑO SIMPLE,1
2025,2,151020,REGION LIMA,YAUYOS,MADEAN,PATRIMONIO (DELITO),DAÑOS,DAÑO SIMPLE,1
2025,2,151031,REGION LIMA,YAUYOS,TUPE,PATRIMONIO (DELITO),DAÑOS,ABANDONO Y ACTOS DE CRUELDAD CONTRA ANIMALES DOMESTICOS Y SILVESTRES,1
2025,2,160101,LORETO,MAYNAS,IQUITOS,ADMINISTRACION PUBLICA (DELITO),COMETIDOS POR FUNCIONARIOS PUBLICOS,ABUSO DE AUTORIDAD,1
2025,2,160101,LORETO,MAYNAS,IQUITOS,ADMINISTRACION PUBLICA (DELITO),COMETIDOS POR PARTICULARES,USURPACION DE FUNCION PUBLICA,1
2025,2,160101,LORETO,MAYNAS,IQUITOS,ADMINISTRACION PUBLICA (DELITO),COMETIDOS POR PARTICULARES,VIOLENCIA CONTRA LA AUTORIDAD PARA IMPEDIR EL EJERCICIO DE SUS FUNCIONES,1
2025,2,160101,LORETO,MAYNAS,IQUITOS,FAMILIA (DELITO),ATENTADOS CONTRA LA PATRIA POTESTAD,INDUCCION A LA FUGA DE MENOR,1
2025,2,160101,LORETO,MAYNAS,IQUITOS,LIBERTAD (DELITO),VIOLACION DE DOMICILIO,VIOLACION DE DOMICILIO,6
2025,2,160101,LORETO,MAYNAS,IQUITOS,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,ACOSO SEXUAL,2
2025,2,160101,LORETO,MAYNAS,IQUITOS,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,ACOSO SEXUAL AGRAVADO,1
2025,2,160101,LORETO,MAYNAS,IQUITOS,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,ACTOS CONTRA EL PUDOR,2
2025,2,160101,LORETO,MAYNAS,IQUITOS,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,ACTOS CONTRA EL PUDOR DE MENORES,1
2025,2,160101,LORETO,MAYNAS,IQUITOS,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,VIOLACION SEXUAL,2
2025,2,160101,LORETO,MAYNAS,IQUITOS,PATRIMONIO (DELITO),DAÑOS,DAÑO AGRAVADO,1
2025,2,160101,LORETO,MAYNAS,IQUITOS,PATRIMONIO (DELITO),DAÑOS,DAÑO SIMPLE,2
2025,2,160101,LORETO,MAYNAS,IQUITOS,PATRIMONIO (DELITO),ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,4
2025,2,160101,LORETO,MAYNAS,IQUITOS,PATRIMONIO (DELITO),ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA AGRAVADA,1
2025,2,160101,LORETO,MAYNAS,IQUITOS,PATRIMONIO (DELITO),EXTORSION,EXTORSION,1
2025,2,160101,LORETO,MAYNAS,IQUITOS,PATRIMONIO (DELITO),HURTO,HURTO,12
2025,2,160101,LORETO,MAYNAS,IQUITOS,PATRIMONIO (DELITO),HURTO,HURTO AGRAVADO,11
2025,2,160101,LORETO,MAYNAS,IQUITOS,PATRIMONIO (DELITO),HURTO,HURTO AGRAVADO DURANTE LA NOCHE,6
2025,2,160101,LORETO,MAYNAS,IQUITOS,PATRIMONIO (DELITO),HURTO,HURTO AGRAVADO EN CASA HABITADA,2
2025,2,160101,LORETO,MAYNAS,IQUITOS,PATRIMONIO (DELITO),HURTO,HURTO DE CELULAR,4
2025,2,160101,LORETO,MAYNAS,IQUITOS,PATRIMONIO (DELITO),HURTO,HURTO FRUSTRADO,2
2025,2,160101,LORETO,MAYNAS,IQUITOS,PATRIMONIO (DELITO),RECEPTACION,RECEPTACION,3
2025,2,160101,LORETO,MAYNAS,IQUITOS,PATRIMONIO (DELITO),ROBO,ROBO,4
2025,2,160101,LORETO,MAYNAS,IQUITOS,PATRIMONIO (DELITO),ROBO,ROBO AGRAVADO,2
2025,2,160101,LORETO,MAYNAS,IQUITOS,PATRIMONIO (DELITO),ROBO,ROBO AGRAVADO A MANO ARMADA,1
2025,2,160101,LORETO,MAYNAS,IQUITOS,PATRIMONIO (DELITO),ROBO,ROBO AGRAVADO DURANTE LA NOCHE O EN LUGAR DESOLADO,1
2025,2,160101,LORETO,MAYNAS,IQUITOS,PATRIMONIO (DELITO),ROBO,ROBO AGRAVADO EN BANDA,2
2025,2,160101,LORETO,MAYNAS,IQUITOS,PATRIMONIO (DELITO),USURPACION,USURPACION,1
2025,2,160101,LORETO,MAYNAS,IQUITOS,PATRIMONIO (DELITO),USURPACION,USURPACION AGRAVADA,1
2025,2,160101,LORETO,MAYNAS,IQUITOS,SEGURIDAD PUBLICA (DELITO),PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,110
2025,2,160101,LORETO,MAYNAS,IQUITOS,SEGURIDAD PUBLICA (DELITO),PELIGRO COMUN,"FABRICACION,COMERCIALIZACION,USO O PORTE DE ARMAS",1
2025,2,160101,LORETO,MAYNAS,IQUITOS,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES,1
2025,2,160101,LORETO,MAYNAS,IQUITOS,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES CULPOSAS,1
2025,2,160101,LORETO,MAYNAS,IQUITOS,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES LEVES,1
2025,2,160103,LORETO,MAYNAS,FERNANDO LORES,AMBIENTALES(DELITO),CONTRA LOS RECURSOS NATURALES,TRAFICO ILEGAL DE PRODUCTOS FORESTALES MADERABLES,1
2025,2,160103,LORETO,MAYNAS,FERNANDO LORES,PATRIMONIO (DELITO),ROBO,ROBO AGRAVADO A MANO ARMADA,2
2025,2,160103,LORETO,MAYNAS,FERNANDO LORES,SEGURIDAD PUBLICA (DELITO),SALUD PUBLICA,TRAFICO ILICITO DE DROGAS,1
2025,2,160104,LORETO,MAYNAS,INDIANA,PATRIMONIO (DELITO),HURTO,HURTO,1
2025,2,160104,LORETO,MAYNAS,INDIANA,PATRIMONIO (DELITO),ROBO,ROBO FRUSTRADO,1
2025,2,160106,LORETO,MAYNAS,MAZAN,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,VIOLACION SEXUAL DE MENOR DE 14 AÑOS,1
2025,2,160108,LORETO,MAYNAS,PUNCHANA,ADMINISTRACION PUBLICA (DELITO),COMETIDOS POR FUNCIONARIOS PUBLICOS,ABUSO DE AUTORIDAD,1
2025,2,160108,LORETO,MAYNAS,PUNCHANA,ADMINISTRACION PUBLICA (DELITO),COMETIDOS POR PARTICULARES,DESOBEDIENCIA O RESISTENCIA A LA AUTORIDAD,1
2025,2,160108,LORETO,MAYNAS,PUNCHANA,ADMINISTRACION PUBLICA (DELITO),COMETIDOS POR PARTICULARES,VIOLENCIA CONTRA LA AUTORIDAD PARA IMPEDIR EL EJERCICIO DE SUS FUNCIONES,1
2025,2,160108,LORETO,MAYNAS,PUNCHANA,FAMILIA (DELITO),ATENTADOS CONTRA LA PATRIA POTESTAD,INDUCCION A LA FUGA DE MENOR,1
2025,2,160108,LORETO,MAYNAS,PUNCHANA,FAMILIA (DELITO),ATENTADOS CONTRA LA PATRIA POTESTAD,SUSTRACCION DE MENOR,1
2025,2,160108,LORETO,MAYNAS,PUNCHANA,FE PUBLICA (DELITO),DISPOSICIONES COMUNES,FALSEDAD GENERICA,1
2025,2,160108,LORETO,MAYNAS,PUNCHANA,LIBERTAD (DELITO),PROXENETISMO,FAVORECIMIENTO A LA PROSTITUCION,1
2025,2,160108,LORETO,MAYNAS,PUNCHANA,LIBERTAD (DELITO),VIOLACION DE DOMICILIO,VIOLACION DE DOMICILIO,1
2025,2,160108,LORETO,MAYNAS,PUNCHANA,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD PERSONAL,ACOSO,2
2025,2,160108,LORETO,MAYNAS,PUNCHANA,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD PERSONAL,COACCION,1
2025,2,160108,LORETO,MAYNAS,PUNCHANA,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD PERSONAL,SECUESTRO,1
2025,2,160108,LORETO,MAYNAS,PUNCHANA,PATRIMONIO (DELITO),APROPIACION ILICITA,APROPIACION ILICITA COMUN,2
2025,2,160108,LORETO,MAYNAS,PUNCHANA,PATRIMONIO (DELITO),ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,3
2025,2,160108,LORETO,MAYNAS,PUNCHANA,PATRIMONIO (DELITO),EXTORSION,EXTORSION,2
2025,2,160108,LORETO,MAYNAS,PUNCHANA,PATRIMONIO (DELITO),HURTO,HURTO,10
2025,2,160108,LORETO,MAYNAS,PUNCHANA,PATRIMONIO (DELITO),HURTO,HURTO AGRAVADO,5
2025,2,160108,LORETO,MAYNAS,PUNCHANA,PATRIMONIO (DELITO),ROBO,ROBO,1
2025,2,160108,LORETO,MAYNAS,PUNCHANA,PATRIMONIO (DELITO),ROBO,ROBO AGRAVADO,2
2025,2,160108,LORETO,MAYNAS,PUNCHANA,PATRIMONIO (DELITO),ROBO,ROBO AGRAVADO A MANO ARMADA,3
2025,2,160108,LORETO,MAYNAS,PUNCHANA,PATRIMONIO (DELITO),ROBO,TENTATIVA DE ROBO,1
2025,2,160108,LORETO,MAYNAS,PUNCHANA,"VIDA, EL CUERPO Y LA SALUD (DELITO)",HOMICIDIO,TENTATIVA DE HOMICIDIO,3
2025,2,160108,LORETO,MAYNAS,PUNCHANA,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES,1
2025,2,160112,LORETO,MAYNAS,BELEN,ADMINISTRACION PUBLICA (DELITO),COMETIDOS POR PARTICULARES,DESOBEDIENCIA O RESISTENCIA A LA AUTORIDAD,2
2025,2,160112,LORETO,MAYNAS,BELEN,AMBIENTALES(DELITO),DELITO DE CONTAMINACION,TRAFICO ILICITO DE INSUMOS QUIMICOS Y MAQUINARIAS DESTINADOS A MINERIA ILEGAL,1
2025,2,160112,LORETO,MAYNAS,BELEN,CONTRA LA DIGNIDAD HUMANA,EXPLOTACION,"PUBLICACION EN LOS MEDIOS DE COMUNICACION SOBRE DELITOS CONTRA LA LIBERTAD SEXUAL CONTRA NIÑAS, NIÑO",1
2025,2,160112,LORETO,MAYNAS,BELEN,FAMILIA (DELITO),ATENTADOS CONTRA LA PATRIA POTESTAD,SUSTRACCION DE MENOR,2
2025,2,160112,LORETO,MAYNAS,BELEN,LIBERTAD (DELITO),VIOLACION DE DOMICILIO,VIOLACION DE DOMICILIO,1
2025,2,160112,LORETO,MAYNAS,BELEN,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,ACTOS CONTRA EL PUDOR,2
2025,2,160112,LORETO,MAYNAS,BELEN,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,VIOLACION SEXUAL DE MENOR DE 14 AÑOS,1
2025,2,160112,LORETO,MAYNAS,BELEN,PATRIMONIO (DELITO),APROPIACION ILICITA,APROPIACION ILICITA COMUN,1
2025,2,160112,LORETO,MAYNAS,BELEN,PATRIMONIO (DELITO),DAÑOS,DAÑO AGRAVADO,1
2025,2,160112,LORETO,MAYNAS,BELEN,PATRIMONIO (DELITO),DAÑOS,DAÑO SIMPLE,1
2025,2,160112,LORETO,MAYNAS,BELEN,PATRIMONIO (DELITO),ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,4
2025,2,160112,LORETO,MAYNAS,BELEN,PATRIMONIO (DELITO),HURTO,HURTO,6
2025,2,160112,LORETO,MAYNAS,BELEN,PATRIMONIO (DELITO),HURTO,HURTO AGRAVADO,7
2025,2,160112,LORETO,MAYNAS,BELEN,PATRIMONIO (DELITO),HURTO,HURTO DE CELULAR,2
2025,2,160112,LORETO,MAYNAS,BELEN,PATRIMONIO (DELITO),ROBO,ROBO AGRAVADO,4
2025,2,160112,LORETO,MAYNAS,BELEN,PATRIMONIO (DELITO),ROBO,ROBO AGRAVADO A MANO ARMADA,4
2025,2,160112,LORETO,MAYNAS,BELEN,SEGURIDAD PUBLICA (DELITO),PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,13
2025,2,160112,LORETO,MAYNAS,BELEN,SEGURIDAD PUBLICA (DELITO),SALUD PUBLICA,MICROCOMERCIALIZACION DE DROGAS,1
2025,2,160112,LORETO,MAYNAS,BELEN,"VIDA, EL CUERPO Y LA SALUD (DELITO)",HOMICIDIO,TENTATIVA DE HOMICIDIO,1
2025,2,160112,LORETO,MAYNAS,BELEN,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES,2
2025,2,160112,LORETO,MAYNAS,BELEN,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES CULPOSAS,3
2025,2,160112,LORETO,MAYNAS,BELEN,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES GRAVES,2
2025,2,160112,LORETO,MAYNAS,BELEN,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES LEVES,1
2025,2,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,ADMINISTRACION PUBLICA (DELITO),COMETIDOS POR PARTICULARES,DESOBEDIENCIA O RESISTENCIA A LA AUTORIDAD,1
2025,2,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,FAMILIA (DELITO),ATENTADOS CONTRA LA PATRIA POTESTAD,INDUCCION A LA FUGA DE MENOR,2
2025,2,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,LIBERTAD (DELITO),VIOLACION DE DOMICILIO,VIOLACION DE DOMICILIO,1
2025,2,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,LIBERTAD (DELITO),VIOLACION DE LA INTIMIDAD,VIOLACION DE LA INTIMIDAD,1
2025,2,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD PERSONAL,ACOSO,1
2025,2,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,TENTATIVA DE VIOLACION SEXUAL,1
2025,2,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,PATRIMONIO (DELITO),DAÑOS,DAÑO AGRAVADO,2
2025,2,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,PATRIMONIO (DELITO),DAÑOS,DAÑO SIMPLE,1
2025,2,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,PATRIMONIO (DELITO),ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,2
2025,2,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,PATRIMONIO (DELITO),EXTORSION,EXTORSION AGRAVADA,1
2025,2,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,PATRIMONIO (DELITO),HURTO,HURTO,9
2025,2,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,PATRIMONIO (DELITO),HURTO,HURTO AGRAVADO,13
2025,2,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,PATRIMONIO (DELITO),HURTO,HURTO AGRAVADO EN CASA HABITADA,1
2025,2,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,PATRIMONIO (DELITO),HURTO,HURTO DE CELULAR,5
2025,2,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,PATRIMONIO (DELITO),HURTO,HURTO DE VEHICULO,1
2025,2,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,PATRIMONIO (DELITO),ROBO,ROBO AGRAVADO,3
2025,2,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,PATRIMONIO (DELITO),ROBO,ROBO AGRAVADO A MANO ARMADA,2
2025,2,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,PATRIMONIO (DELITO),ROBO,ROBO AGRAVADO EN BANDA,1
2025,2,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,PATRIMONIO (DELITO),USURPACION,USURPACION,1
2025,2,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,PATRIMONIO (DELITO),USURPACION,USURPACION AGRAVADA,2
2025,2,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,SEGURIDAD PUBLICA (DELITO),PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,37
2025,2,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,"VIDA, EL CUERPO Y LA SALUD (DELITO)",HOMICIDIO,TENTATIVA DE HOMICIDIO,1
2025,2,160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD PERSONAL,ACOSO,1
2025,2,160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD PERSONAL,COACCION,2
2025,2,160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,ACTOS CONTRA EL PUDOR,2
2025,2,160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,ACTOS CONTRA EL PUDOR DE MENORES,4
2025,2,160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,VIOLACION SEXUAL,1
2025,2,160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,PATRIMONIO (DELITO),APROPIACION ILICITA,APROPIACION IRREGULAR,1
2025,2,160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,PATRIMONIO (DELITO),DAÑOS,DAÑO AGRAVADO,1
2025,2,160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,PATRIMONIO (DELITO),DAÑOS,DAÑO SIMPLE,3
2025,2,160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,PATRIMONIO (DELITO),ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,4
2025,2,160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,PATRIMONIO (DELITO),ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA AGRAVADA,1
2025,2,160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,PATRIMONIO (DELITO),EXTORSION,EXTORSION,3
2025,2,160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,PATRIMONIO (DELITO),HURTO,HURTO,23
2025,2,160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,PATRIMONIO (DELITO),HURTO,HURTO AGRAVADO,1
2025,2,160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,PATRIMONIO (DELITO),HURTO,HURTO AGRAVADO DURANTE LA NOCHE,1
2025,2,160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,PATRIMONIO (DELITO),HURTO,HURTO DE VEHICULO,9
2025,2,160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,PATRIMONIO (DELITO),ROBO,ROBO AGRAVADO A MANO ARMADA,1
2025,2,160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,PATRIMONIO (DELITO),USURPACION,USURPACION,1
2025,2,160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,SEGURIDAD PUBLICA (DELITO),PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,42
2025,2,160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,SEGURIDAD PUBLICA (DELITO),SALUD PUBLICA,TRAFICO ILICITO DE DROGAS,2
2025,2,160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,"VIDA, EL CUERPO Y LA SALUD (DELITO)",HOMICIDIO,HOMICIDIO POR PAF,1
2025,2,160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,"VIDA, EL CUERPO Y LA SALUD (DELITO)",HOMICIDIO,TENTATIVA DE HOMICIDIO,1
2025,2,160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES,2
2025,2,160301,LORETO,LORETO,NAUTA,LIBERTAD (DELITO),VIOLACION DE DOMICILIO,VIOLACION DE DOMICILIO,1
2025,2,160301,LORETO,LORETO,NAUTA,PATRIMONIO (DELITO),EXTORSION,EXTORSION,1
2025,2,160301,LORETO,LORETO,NAUTA,PATRIMONIO (DELITO),HURTO,HURTO,3
2025,2,160301,LORETO,LORETO,NAUTA,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES,1
2025,2,160401,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,PATRIMONIO (DELITO),HURTO,HURTO AGRAVADO DURANTE LA NOCHE,2
2025,2,160401,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR,1
2025,2,160404,LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,PATRIMONIO (DELITO),HURTO,HURTO,1
2025,2,160501,LORETO,REQUENA,REQUENA,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD SEXUAL,VIOLACION SEXUAL DE MENOR DE 14 AÑOS,1
2025,2,160601,LORETO,UCAYALI,CONTAMANA,LIBERTAD (DELITO),VIOLACION DE LA LIBERTAD PERSONAL,ACOSO,1
2025,2,160601,LORETO,UCAYALI,CONTAMANA,PATRIMONIO (DELITO),HURTO,HURTO,1
2025,2,160601,LORETO,UCAYALI,CONTAMANA,PATRIMONIO (DELITO),HURTO,HURTO AGRAVADO EN CASA HABITADA,1
2025,2,160601,LORETO,UCAYALI,CONTAMANA,PATRIMONIO (DELITO),RECEPTACION,RECEPTACION,1
2025,2,160601,LORETO,UCAYALI,CONTAMANA,PATRIMONIO (DELITO),ROBO,ROBO AGRAVADO A MANO ARMADA,2
2025,2,160601,LORETO,UCAYALI,CONTAMANA,PATRIMONIO (DELITO),USURPACION,USURPACION,1
2025,2,160606,LORETO,UCAYALI,VARGAS GUERRA,PATRIMONIO (DELITO),ROBO,ROBO AGRAVADO A MANO ARMADA,1
2025,2,160606,LORETO,UCAYALI,VARGAS GUERRA,SEGURIDAD PUBLICA (DELITO),SALUD PUBLICA,PROMOCION O FAVORECIMIENTO AL TRAFICO ILICITO DE DROGAS,1
2025,2,160606,LORETO,UCAYALI,VARGAS GUERRA,"VIDA, EL CUERPO Y LA SALUD (DELITO)",LESIONES,LESIONES GRAVES POR VIOLENCIA CONTRA LAS MUJERES E INTEGRANTES DEL GRUPO FAMILIAR,2
2025,2,160801,LORETO,MAYNAS,PUTUMAYO,PATRIMONIO (DELITO),HURTO,HURTO,1
2025,2,160801,LORETO,MAYNAS,PUTUMAYO,PATRIMONIO (DELITO),HURTO,HURTO AGRAVADO EN CASA HABITADA,1
2025,2,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,CONTRA LA DIGNIDAD HUMANA,TRATA DE PERSONAS,TRATA DE PERSONAS AGRAVADO,1
2025,2,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,FAMILIA (DELITO),ATENTADOS CONTRA LA PATRIA POTESTAD,INDUCCION A LA FUGA DE MENOR,4
2025,2,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,LIBERTAD (DELITO),VIOLACION DE LA INTIMIDAD,REVELAR LA INTIMIDAD PERSONAL O FAMILIAR CONFIADA,1
